1574604128590;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128595;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128600;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128605;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128610;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128615;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128620;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128625;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128630;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128635;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128640;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128645;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128650;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128655;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128660;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128665;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128670;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128675;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128680;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128685;  -305.523;  486.650;   -1682.924;   71.580;   1778.315
1574604128690;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128696;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128700;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128705;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128710;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128715;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128719;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128725;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128729;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128734;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128739;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128746;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128750;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128756;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128761;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128766;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128771;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128775;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128781;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128786;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128791;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128796;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128801;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128806;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128810;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128816;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128821;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128825;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128830;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128836;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128841;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128846;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128850;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128856;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128860;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128866;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128870;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128875;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128881;  -305.930;  487.465;   -1683.238;   71.958;   1778.906
1574604128886;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128890;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128895;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128901;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128906;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128910;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128916;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128921;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128925;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128931;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128936;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128940;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128945;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128950;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128955;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128960;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128965;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128971;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128975;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128980;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128985;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128990;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604128995;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129000;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129005;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129010;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129015;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129020;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129026;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129030;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129035;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129040;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129045;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129051;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129055;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129060;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129065;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129070;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129075;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129080;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129085;  -306.027;  487.964;   -1682.902;   71.310;   1778.741
1574604129090;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129094;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129100;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129104;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129109;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129116;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129121;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129126;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129130;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129136;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129140;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129146;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129151;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129155;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129160;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129167;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129170;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129175;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129181;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129185;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129191;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129195;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129200;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129205;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129210;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129215;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129220;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129225;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129230;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129235;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129241;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129245;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129251;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129255;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129260;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129265;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129270;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129275;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129280;  -305.138;  488.136;   -1683.150;   70.463;   1778.870
1574604129286;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129290;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129295;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129300;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129305;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129311;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129315;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129320;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129325;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129331;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129336;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129341;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129345;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129350;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129354;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129361;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129365;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129370;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129375;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129381;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129386;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129390;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129396;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129401;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129406;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129410;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129415;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129420;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129425;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129430;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129439;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129439;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129444;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129449;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129454;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129459;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129466;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129470;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129475;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129480;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129486;  -305.106;  488.294;   -1682.583;   71.040;   1778.372
1574604129490;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129496;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129500;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129505;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129511;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129515;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129521;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129525;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129530;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129536;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129540;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129545;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129550;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129555;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129560;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129565;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129570;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129576;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129581;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129585;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129590;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129595;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129600;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129605;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129610;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129616;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129620;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129625;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129629;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129634;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129639;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129645;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129649;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129656;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129660;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129665;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129669;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129674;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129679;  -305.164;  488.088;   -1683.280;   70.545;   1778.985
1574604129684;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129691;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129695;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129701;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129705;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129710;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129715;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129721;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129725;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129731;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129735;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129741;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129745;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129751;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129755;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129761;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129765;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129771;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129775;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129780;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129785;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129790;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129795;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129800;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129806;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129811;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129816;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129820;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129825;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129830;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129835;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129840;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129845;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129850;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129855;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129861;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129866;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129871;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129875;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129880;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129885;  -304.724;  488.583;   -1684.100;   70.349;   1779.821
1574604129890;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129896;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129901;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129906;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129910;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129915;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129920;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129925;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129930;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129935;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129940;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129945;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129950;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129955;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129961;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129965;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129970;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129975;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129981;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129985;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129990;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604129995;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130000;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130006;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130011;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130015;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130020;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130024;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130031;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130035;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130040;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130045;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130050;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130055;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130061;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130066;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130071;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130075;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130080;  -305.167;  488.019;   -1684.427;   69.598;   1780.052
1574604130084;  -305.987;  487.630;   -1683.681;   69.635;   1779.380
1574604130091;  -305.987;  487.630;   -1683.681;   69.635;   1779.380
1574604130095;  -305.987;  487.630;   -1683.681;   69.635;   1779.380
1574604130100;  -305.987;  487.630;   -1683.681;   69.635;   1779.380
1574604130104;  -305.987;  487.630;   -1683.681;   69.635;   1779.380
